36300,0.417689,0.807030
36400,0.423602,0.802093
36500,0.425815,0.804166
36600,0.432442,0.795661
36700,0.428535,0.805814
36800,0.430606,0.810333
36900,0.431421,0.806611
37000,0.430369,0.809623
37100,0.432678,0.827922
37200,0.439195,0.832131
37300,0.442731,0.838172
37400,0.452520,0.831988
37500,0.449557,0.839826
37600,0.448114,0.839806
37700,0.446023,0.852881
37800,0.458563,0.854759
37900,0.467313,0.858946
38000,0.462911,0.869847
38100,0.468344,0.881418
38200,0.464038,0.868349
38300,0.460492,0.867551
38400,0.462979,0.883905
38500,0.491912,0.893552
38600,0.472187,0.895089
38700,0.475759,0.903485
38800,0.489267,0.916787
38900,0.483798,0.916785
39000,0.483815,0.913481
39100,0.492638,0.934225
39200,0.487102,0.912826
39300,0.489678,0.915604
39400,0.488732,0.928474
39500,0.495573,0.940197
39600,0.510511,0.942391
39700,0.504698,0.954831
39800,0.515654,0.949383
39900,0.508243,0.960720
40000,0.512253,0.965536
40100,0.518268,0.970494
40200,0.526440,0.968340
40300,0.513393,0.967745
40400,0.514055,0.976893
40500,0.530294,0.987300
40600,0.523363,0.988217
40700,0.526660,1.000259
40800,0.534153,1.013164
40900,0.539461,1.008026
41000,0.539115,0.995467
41100,0.529843,1.006943
41200,0.542706,1.026238
41300,0.545247,1.026900
41400,0.546182,1.028853
41500,0.558483,1.037611
41600,0.551326,1.030621
41700,0.549157,1.049988
41800,0.556131,1.051566
41900,0.566406,1.068212
42000,0.569184,1.062993
42100,0.570286,1.066683
42200,0.568418,1.065410
42300,0.568081,1.073152
42400,0.566755,1.081406
42500,0.577012,1.075662
42600,0.570989,1.074237
42700,0.583353,1.108523
42800,0.586267,1.108640
42900,0.592860,1.118575
43000,0.596453,1.114355
43100,0.598325,1.116927
43200,0.596127,1.120317
43300,0.590957,1.110942
43400,0.593665,1.115210
43500,0.595782,1.120342
43600,0.599551,1.125737
43700,0.601389,1.130368
43800,0.604867,1.163196
43900,0.615658,1.156678
44000,0.623003,1.177068
44100,0.625525,1.165288
44200,0.618859,1.178765
44300,0.622162,1.179762
44400,0.636577,1.198474
